id,distance,atd,model,year
22678567,3.975280284881592,5.032156705856323,TPO-Retriever,2018
23781469,6.20528260866801,-2.6902207136154175,TPO-Retriever,2018
24127561,7.899427096048991,0.4738736152648926,TPO-Retriever,2018
24339867,6.046533266703288,-0.15614795684814453,TPO-Retriever,2018
24853128,5.048306147257487,6.69956111907959,TPO-Retriever,2018
25335666,4.333142995834351,1.4006452560424805,TPO-Retriever,2018
26868276,6.731881221135457,5.270646333694458,TPO-Retriever,2018
26876588,6.895880778630574,6.3541200160980225,TPO-Retriever,2018
27963881,4.0416624546051025,1.7759292125701904,TPO-Retriever,2018
28119227,3.1478330294291177,-0.6212211847305298,TPO-Retriever,2018
28497326,5.00447154045105,2.23931622505188,TPO-Retriever,2018
28784633,3.1289438803990683,2.8953810930252075,TPO-Retriever,2018
28901340,6.604032913843791,-0.5523906946182251,TPO-Retriever,2018
29271961,3.5236104329427085,-2.6427078247070312,TPO-Retriever,2018
29674305,6.286614020665486,5.739075183868408,TPO-Retriever,2018
29728774,4.812867800394694,0.8918583393096924,TPO-Retriever,2018
30112863,4.354635715484619,0.10979533195495605,TPO-Retriever,2018
30202826,4.155777931213379,6.233666896820068,TPO-Retriever,2018
31192569,5.616542975107829,-0.6271059513092041,TPO-Retriever,2018
31204783,5.581968784332275,3.5470669269561768,TPO-Retriever,2018
31210373,5.681881825129191,4.09107780456543,TPO-Retriever,2018
31349033,5.633215530465047,8.365722347050905,TPO-Retriever,2018
36719150,4.6615187128384905,5.864697515964508,TPO-Retriever,2018
37759513,7.232080698013306,4.924243927001953,TPO-Retriever,2018
38039788,7.653675476710002,8.511605024337769,TPO-Retriever,2018
39360012,4.857713381449382,2.6476688385009766,TPO-Retriever,2018
39432199,6.615519404411316,6.938438773155212,TPO-Retriever,2018
40420836,6.685025056203206,3.780385971069336,TPO-Retriever,2018
40796810,4.976310571034749,1.97629714012146,TPO-Retriever,2018
41185735,4.099939395984014,-2.7923447340726852,TPO-Retriever,2018
41257924,4.789340078830719,5.861411869525909,TPO-Retriever,2018
41621286,5.352185567220052,2.0336949825286865,TPO-Retriever,2018
41720733,3.4280741016070047,4.533328115940094,TPO-Retriever,2018
41958255,4.74508007367452,1.4724617004394531,TPO-Retriever,2018
42287474,3.7924364805221558,3.8777271509170532,TPO-Retriever,2018
43193375,7.133105844259262,10.277987211942673,TPO-Retriever,2018
44338098,6.787688533465068,9.750439763069153,TPO-Retriever,2018
45626560,4.096579869588216,-1.9118452072143555,TPO-Retriever,2018
46363480,5.0254725615183515,3.2220442295074463,TPO-Retriever,2018
47593114,5.284248987833659,1.038917064666748,TPO-Retriever,2018
48614188,4.713034709294637,-1.0680361986160278,TPO-Retriever,2018
48695673,3.8569558461507163,-0.028177738189697266,TPO-Retriever,2018
48863395,3.3081322511037192,1.213486909866333,TPO-Retriever,2018
48922788,4.121402104695638,-1.3908443450927734,TPO-Retriever,2018
49167819,5.8537750244140625,8.780662536621094,TPO-Retriever,2018
49248964,5.474956353505452,0.9149727821350098,TPO-Retriever,2018
49267920,3.9865933110316596,5.693569228053093,TPO-Retriever,2018
49309466,7.139418601989746,-1.526484489440918,TPO-Retriever,2018
49942195,5.191806157430013,1.1813926696777344,TPO-Retriever,2018
50380298,6.5425801277160645,1.1900646686553955,TPO-Retriever,2018
50938024,5.309874216715495,2.7409310340881348,TPO-Retriever,2018
51159417,4.012607574462891,0.5051161050796509,TPO-Retriever,2018
52248690,5.995911419391632,7.59517103433609,TPO-Retriever,2018
53546174,4.726622899373372,-0.2314755916595459,TPO-Retriever,2018
54848407,4.530197064081828,-0.9865344762802124,TPO-Retriever,2018
57244210,5.438654661178589,5.271467685699463,TPO-Retriever,2018
57889246,5.310513814290364,7.965770721435547,TPO-Retriever,2018
58089782,5.223830004533132,-3.2588020265102386,TPO-Retriever,2018
58623750,5.591909408569336,1.1439456939697266,TPO-Retriever,2018
58886354,4.341578344504039,5.661674439907074,TPO-Retriever,2018
59177463,7.61411730448405,1.0860352516174316,TPO-Retriever,2018
59221427,4.300073742866516,-2.7062013745307922,TPO-Retriever,2018
59401042,5.067141771316528,-0.68321692943573,TPO-Retriever,2018
118326,6.564826488494873,-2.3289148807525635,TPO-Retriever,2021
215071,5.3677628835042315,-0.4775378704071045,TPO-Retriever,2021
245185,4.019541581471761,-0.6248433589935303,TPO-Retriever,2021
483332,5.031330903371175,-1.23402738571167,TPO-Retriever,2021
555356,6.0016270478566485,-2.383827805519104,TPO-Retriever,2021
793127,4.712148189544678,-0.5562422275543213,TPO-Retriever,2021
844260,4.110961198806763,-1.0125278234481812,TPO-Retriever,2021
1326753,4.224664052327474,-0.7487871646881104,TPO-Retriever,2021
2072393,5.044028123219808,-0.4825010299682617,TPO-Retriever,2021
2354160,5.481057643890381,-1.4746835231781006,TPO-Retriever,2021
2387904,4.013991355895996,-0.17921876907348633,TPO-Retriever,2021
2391894,5.543643832206726,-3.196199119091034,TPO-Retriever,2021
2889473,3.9435713291168213,-0.6244593858718872,TPO-Retriever,2021
2908547,5.716678460439046,-0.40752077102661133,TPO-Retriever,2021
3213453,4.872340599695842,-2.215187191963196,TPO-Retriever,2021
3387837,5.938793341318767,-0.615964412689209,TPO-Retriever,2021
3421317,3.785077969233195,-0.43279993534088135,TPO-Retriever,2021
3561294,4.498344977696736,1.2680752277374268,TPO-Retriever,2021
3597598,5.180215835571289,-0.03707528114318848,TPO-Retriever,2021
3903599,7.355028788248698,-1.1299500465393066,TPO-Retriever,2021
3956173,5.0598038037618,-1.1076223850250244,TPO-Retriever,2021
4104206,4.418735106786092,-1.7783459424972534,TPO-Retriever,2021
4106076,6.28039026260376,-0.45926427841186523,TPO-Retriever,2021
4534527,6.135686079661052,-1.3926749229431152,TPO-Retriever,2021
4658330,5.375655333201091,0.14070820808410645,TPO-Retriever,2021
5391414,5.326618830362956,0.6749463081359863,TPO-Retriever,2021
5665600,6.291971206665039,-3.2445645332336426,TPO-Retriever,2021
5795790,4.124130805333455,0.7058348655700684,TPO-Retriever,2021
6524853,4.972816030184428,-3.520779073238373,TPO-Retriever,2021
6528060,5.792132616043091,-2.9222463369369507,TPO-Retriever,2021
7353969,4.69597053527832,-1.743046760559082,TPO-Retriever,2021
7368893,5.088595708211263,-1.5087406635284424,TPO-Retriever,2021
7408628,6.571032285690308,-3.7302736043930054,TPO-Retriever,2021
7760803,5.396582921346028,-0.046682119369506836,TPO-Retriever,2021
9012366,4.862364411354065,-2.6441972851753235,TPO-Retriever,2021
9480203,4.1624852021535235,-0.807188868522644,TPO-Retriever,2021
9753216,6.685238679250081,-1.6211767196655273,TPO-Retriever,2021
10253887,5.401924689610799,-0.8718851804733276,TPO-Retriever,2021
11820224,6.421476046244304,0.23572349548339844,TPO-Retriever,2021
11885687,5.22594674428304,-3.1219334602355957,TPO-Retriever,2021
12068717,4.7556795080502825,-3.0145534574985504,TPO-Retriever,2021
12444944,4.10709086060524,-2.8091069608926773,TPO-Retriever,2021
12977597,5.692539691925049,-0.5081334114074707,TPO-Retriever,2021
13198770,5.484125812848409,6.514798998832703,TPO-Retriever,2021
13628706,4.608917911847432,-1.9185988306999207,TPO-Retriever,2021
13778724,4.951579809188843,-0.9252723455429077,TPO-Retriever,2021
14597011,5.520764986673991,-1.737185001373291,TPO-Retriever,2021
14610988,6.8728987375895185,-0.7557404041290283,TPO-Retriever,2021
14912368,5.767136096954346,0.39403438568115234,TPO-Retriever,2021
15160657,5.644867499669393,4.759593963623047,TPO-Retriever,2021
15683421,4.19818647702535,-0.36186420917510986,TPO-Retriever,2021
16189822,5.185154914855957,-1.1245594024658203,TPO-Retriever,2021
16216721,5.013337771097819,-2.8146491050720215,TPO-Retriever,2021
17308558,5.516804724931717,-3.836049512028694,TPO-Retriever,2021
17507623,4.381385912497838,-3.0562618523836136,TPO-Retriever,2021
17879765,4.48180874188741,-0.18535196781158447,TPO-Retriever,2021
20154370,5.354303201039632,-0.6012649536132812,TPO-Retriever,2021
20631652,5.894514401753743,-0.9899728298187256,TPO-Retriever,2021
21421816,5.808997392654419,-1.3558906316757202,TPO-Retriever,2021
21520238,5.70952828725179,-0.7178888320922852,TPO-Retriever,2021
22113453,4.538318236668904,-2.016506791114807,TPO-Retriever,2021
22228693,5.933234850565593,-0.9996132850646973,TPO-Retriever,2021
22306905,5.021361351013184,-0.19768166542053223,TPO-Retriever,2021
22678567,4.638486385345459,-2.081000804901123,TPO-Retriever,2021
23781469,5.314203262329102,-2.4298667907714844,TPO-Retriever,2021
24127561,7.932698726654053,-2.174574136734009,TPO-Retriever,2021
24339867,5.452475547790527,0.8349044322967529,TPO-Retriever,2021
24853128,5.452933112780253,-2.8252204060554504,TPO-Retriever,2021
25335666,5.419607798258464,-0.4663107395172119,TPO-Retriever,2021
26868276,6.860029697418213,-1.726759672164917,TPO-Retriever,2021
26876588,5.414984544118245,1.7163825035095215,TPO-Retriever,2021
27963881,3.9621922969818115,-1.0510257482528687,TPO-Retriever,2021
28119227,8.523621082305908,-2.6259877681732178,TPO-Retriever,2021
28497326,5.278659343719482,-1.972459316253662,TPO-Retriever,2021
28784633,5.970409234364827,-2.6117358207702637,TPO-Retriever,2021
28901340,5.073480049769084,-2.2703226804733276,TPO-Retriever,2021
29271961,4.607870419820149,-3.4559028148651123,TPO-Retriever,2021
29674305,5.043765862782796,-0.4962031841278076,TPO-Retriever,2021
29728774,6.986410617828369,-0.7373685836791992,TPO-Retriever,2021
30112863,5.56453937292099,-3.646019071340561,TPO-Retriever,2021
30202826,4.6726735432942705,-3.504505157470703,TPO-Retriever,2021
31192569,4.909068743387858,-2.08579421043396,TPO-Retriever,2021
31204783,4.82134485244751,-1.738908290863037,TPO-Retriever,2021
31210373,4.9833643436431885,-1.8917630910873413,TPO-Retriever,2021
31349033,5.461343688269456,-4.017638798803091,TPO-Retriever,2021
36719150,4.250425120194753,-2.5315671861171722,TPO-Retriever,2021
37759513,5.512331406275432,-1.8247870206832886,TPO-Retriever,2021
38039788,5.27842919031779,-1.066469669342041,TPO-Retriever,2021
39360012,6.366962273915608,2.692800998687744,TPO-Retriever,2021
39432199,5.4051971435546875,-0.9424395561218262,TPO-Retriever,2021
40420836,5.086382230122884,-1.11076021194458,TPO-Retriever,2021
40796810,5.594746271769206,0.314070463180542,TPO-Retriever,2021
41185735,4.554289400577545,6.1314666867256165,TPO-Retriever,2021
41257924,4.8070212205251055,-1.1406997442245483,TPO-Retriever,2021
41621286,7.022156715393066,-1.4442150592803955,TPO-Retriever,2021
41720733,4.592991272608439,-2.7992364168167114,TPO-Retriever,2021
41958255,6.470640341440837,-1.05672287940979,TPO-Retriever,2021
42287474,5.135333935419719,-2.7262152433395386,TPO-Retriever,2021
43193375,5.02058192094167,-2.9289748072624207,TPO-Retriever,2021
44338098,4.543118079503377,-2.8446964025497437,TPO-Retriever,2021
45626560,3.917466322580973,2.4778878688812256,TPO-Retriever,2021
46363480,5.91798456509908,-2.1785279512405396,TPO-Retriever,2021
47593114,5.005358378092448,-1.0060577392578125,TPO-Retriever,2021
48614188,4.947329203287761,2.065377712249756,TPO-Retriever,2021
48695673,3.97137721379598,0.24995160102844238,TPO-Retriever,2021
48863395,4.3153870900472,-1.2639250755310059,TPO-Retriever,2021
48922788,4.4862338701883955,-1.964444637298584,TPO-Retriever,2021
49167819,5.5085099538167315,-4.131382465362549,TPO-Retriever,2021
49248964,5.883719205856323,-2.3659955263137817,TPO-Retriever,2021
49267920,4.27408766746521,-3.005539298057556,TPO-Retriever,2021
49309466,4.349271535873413,-0.775342583656311,TPO-Retriever,2021
49942195,5.686130205790202,-0.46968531608581543,TPO-Retriever,2021
50380298,5.416766961415608,4.37204909324646,TPO-Retriever,2021
50938024,4.83440367380778,-0.3565375804901123,TPO-Retriever,2021
51159417,5.285165627797444,-1.4309015274047852,TPO-Retriever,2021
52248690,5.632118860880534,-1.5647783279418945,TPO-Retriever,2021
53546174,5.922598044077556,-2.4102942943573,TPO-Retriever,2021
54848407,5.160066843032837,-2.5361377000808716,TPO-Retriever,2021
57244210,6.527076244354248,-1.62972092628479,TPO-Retriever,2021
57889246,5.527268091837565,-4.145451068878174,TPO-Retriever,2021
58089782,3.666819433371226,-2.213168114423752,TPO-Retriever,2021
58623750,4.730221112569173,0.6416034698486328,TPO-Retriever,2021
58886354,4.2437523404757185,-2.632038325071335,TPO-Retriever,2021
59177463,6.846531391143799,0.45450854301452637,TPO-Retriever,2021
59221427,5.387722114721934,7.233315169811249,TPO-Retriever,2021
59401042,4.391856988271077,-1.1048943996429443,TPO-Retriever,2021
118326,3.09629758199056,1.9991813898086548,TPO-Retriever,2023
215071,2.982910394668579,-0.04066014289855957,TPO-Retriever,2023
245185,1.7343718608220418,-0.28929686546325684,TPO-Retriever,2023
483332,2.670792539914449,-0.6259503960609436,TPO-Retriever,2023
555356,3.1054290930430093,-1.533939003944397,TPO-Retriever,2023
793127,2.3824756145477295,-0.16079270839691162,TPO-Retriever,2023
844260,2.3271647294362388,-0.8252029418945312,TPO-Retriever,2023
1326753,1.9184431234995525,0.11634963750839233,TPO-Retriever,2023
2072393,2.555325428644816,-0.45032477378845215,TPO-Retriever,2023
2354160,3.276676615079244,-0.9135561585426331,TPO-Retriever,2023
2387904,1.6265569130579631,-0.3460465669631958,TPO-Retriever,2023
2391894,2.8829947113990784,-1.564089685678482,TPO-Retriever,2023
2889473,1.6744012435277302,0.5028442144393921,TPO-Retriever,2023
2908547,2.272057135899862,0.2701897621154785,TPO-Retriever,2023
3213453,2.8450124065081277,-1.4897818863391876,TPO-Retriever,2023
3387837,3.226463715235392,-0.005966067314147949,TPO-Retriever,2023
3421317,1.660957932472229,-0.1150408387184143,TPO-Retriever,2023
3561294,2.534878412882487,-0.22111499309539795,TPO-Retriever,2023
3597598,3.460107962290446,-0.5863052606582642,TPO-Retriever,2023
3903599,4.138918399810791,0.3974740505218506,TPO-Retriever,2023
3956173,2.984619617462158,0.28793835639953613,TPO-Retriever,2023
4104206,2.256880601247152,0.709057092666626,TPO-Retriever,2023
4106076,3.8635294437408447,0.5737423896789551,TPO-Retriever,2023
4534527,4.0735282103220625,2.1385555267333984,TPO-Retriever,2023
4658330,3.545694589614868,-0.5259954929351807,TPO-Retriever,2023
5391414,2.206086357434591,-0.06914418935775757,TPO-Retriever,2023
5665600,3.1039563020070395,3.142791986465454,TPO-Retriever,2023
5795790,1.8064314524332683,-0.25613337755203247,TPO-Retriever,2023
6524853,2.828628862897555,-1.9330661222338676,TPO-Retriever,2023
6528060,3.718471904595693,-2.212247520685196,TPO-Retriever,2023
7353969,2.702481985092163,-0.6687655448913574,TPO-Retriever,2023
7368893,3.0631491343180337,-0.1170889139175415,TPO-Retriever,2023
7408628,3.8194620609283447,-2.299216389656067,TPO-Retriever,2023
7760803,2.9633864561716714,0.8797512054443359,TPO-Retriever,2023
9012366,2.8759426275889077,-1.3598847389221191,TPO-Retriever,2023
9480203,1.8825375239054363,0.09123307466506958,TPO-Retriever,2023
9753216,3.607281525929769,-0.09913146495819092,TPO-Retriever,2023
10253887,3.5692681471506753,-1.2123414278030396,TPO-Retriever,2023
11820224,4.272103945414226,-0.1322948932647705,TPO-Retriever,2023
11885687,2.9078020652135215,-1.6990728974342346,TPO-Retriever,2023
12068717,2.731659640868505,-1.809289112687111,TPO-Retriever,2023
12444944,2.4840774734814963,-1.5792681872844696,TPO-Retriever,2023
12977597,2.6442925135294595,0.2929342985153198,TPO-Retriever,2023
13198770,3.157170752684275,-1.776474267244339,TPO-Retriever,2023
13628706,2.021723528703054,-0.9193671643733978,TPO-Retriever,2023
13778724,2.535658280054728,1.3668603897094727,TPO-Retriever,2023
14597011,2.784175078074137,0.12809646129608154,TPO-Retriever,2023
14610988,3.801769812901815,-0.42642247676849365,TPO-Retriever,2023
14912368,3.0434375603993735,0.7417324781417847,TPO-Retriever,2023
15160657,3.4624531666437783,-1.2734344601631165,TPO-Retriever,2023
15683421,1.8620455265045166,-0.3229866027832031,TPO-Retriever,2023
16189822,2.8850226402282715,-0.9150516986846924,TPO-Retriever,2023
16216721,2.653658310572306,-1.8511320352554321,TPO-Retriever,2023
17308558,2.9997747391462326,4.258216962218285,TPO-Retriever,2023
17507623,3.06706403195858,-2.1883825287222862,TPO-Retriever,2023
17879765,2.22577699025472,1.2560102939605713,TPO-Retriever,2023
20154370,3.3401476542154946,-0.9935822486877441,TPO-Retriever,2023
20631652,3.294497569402059,1.4891082048416138,TPO-Retriever,2023
21421816,2.972738027572632,-1.2014336585998535,TPO-Retriever,2023
21520238,3.294991890589396,0.3264286518096924,TPO-Retriever,2023
22113453,3.2310632467269897,3.1633890867233276,TPO-Retriever,2023
22228693,3.282811244328817,-0.333896279335022,TPO-Retriever,2023
22306905,3.181957165400187,-0.14558935165405273,TPO-Retriever,2023
22678567,2.5279926856358848,-1.326417863368988,TPO-Retriever,2023
23781469,3.5371170043945312,2.5375964641571045,TPO-Retriever,2023
24127561,4.875353177388509,-1.4951450824737549,TPO-Retriever,2023
24339867,3.3530569076538086,-0.13307905197143555,TPO-Retriever,2023
24853128,2.742624342441559,-1.4114480316638947,TPO-Retriever,2023
25335666,2.4422325690587363,0.7168526649475098,TPO-Retriever,2023
26868276,4.00895078976949,-1.0267566442489624,TPO-Retriever,2023
26876588,3.2136157353719077,-1.3668296337127686,TPO-Retriever,2023
27963881,2.1107372840245566,-0.7918135523796082,TPO-Retriever,2023
28119227,6.567732969919841,-0.3588736057281494,TPO-Retriever,2023
28497326,3.165862560272217,3.0915870666503906,TPO-Retriever,2023
28784633,4.33024275302887,-1.8212798237800598,TPO-Retriever,2023
28901340,3.238989313443502,2.5201032161712646,TPO-Retriever,2023
29271961,2.085161050160726,3.127741575241089,TPO-Retriever,2023
29674305,2.6795502503712973,-1.0714941024780273,TPO-Retriever,2023
29728774,2.9859471321105957,1.1642414331436157,TPO-Retriever,2023
30112863,3.0498783588409424,3.84004282951355,TPO-Retriever,2023
30202826,2.9533392588297525,-2.2150044441223145,TPO-Retriever,2023
31192569,2.5402592420578003,1.701218605041504,TPO-Retriever,2023
31204783,2.290137767791748,1.4728342294692993,TPO-Retriever,2023
31210373,2.4919381936391196,1.8322975635528564,TPO-Retriever,2023
31349033,3.503419753164053,-2.5783290322870016,TPO-Retriever,2023
36719150,2.1655800541241965,-1.3123676478862762,TPO-Retriever,2023
37759513,3.168722152709961,0.7206834554672241,TPO-Retriever,2023
38039788,2.5239655574162803,-0.16613394021987915,TPO-Retriever,2023
39360012,3.1253954569498696,-0.8295555114746094,TPO-Retriever,2023
39432199,3.095681349436442,0.32685959339141846,TPO-Retriever,2023
40420836,3.223208427429199,0.2555490732192993,TPO-Retriever,2023
40796810,2.781766732533773,0.1779024600982666,TPO-Retriever,2023
41185735,2.5444553395112357,-1.6795856207609177,TPO-Retriever,2023
41257924,2.434021989504496,-0.620709240436554,TPO-Retriever,2023
41621286,3.226959228515625,1.2205742597579956,TPO-Retriever,2023
41720733,2.374770998954773,-1.4349916577339172,TPO-Retriever,2023
41958255,3.673600753148397,0.41648709774017334,TPO-Retriever,2023
42287474,2.2195810278256736,-1.0091723501682281,TPO-Retriever,2023
43193375,2.5757090151309967,-1.6175795942544937,TPO-Retriever,2023
44338098,2.4450794061024985,-1.1283801794052124,TPO-Retriever,2023
45626560,1.7216397126515706,-0.5027116537094116,TPO-Retriever,2023
46363480,3.1154431104660034,-1.2609463334083557,TPO-Retriever,2023
47593114,1.89682137966156,-0.3898513913154602,TPO-Retriever,2023
48614188,1.9781874815622966,-0.23602449893951416,TPO-Retriever,2023
48695673,1.7179078658421834,0.08091950416564941,TPO-Retriever,2023
48863395,1.792945643266042,-0.612793892621994,TPO-Retriever,2023
48922788,2.4975986878077188,2.4306856393814087,TPO-Retriever,2023
49167819,4.076967557271321,-3.057725667953491,TPO-Retriever,2023
49248964,3.3506203492482505,3.453385353088379,TPO-Retriever,2023
49267920,1.6896824091672897,-1.179308407008648,TPO-Retriever,2023
49309466,2.515722870826721,1.1103529930114746,TPO-Retriever,2023
49942195,2.915672779083252,0.5797587633132935,TPO-Retriever,2023
50380298,3.480540672938029,-1.519478678703308,TPO-Retriever,2023
50938024,2.173124154408773,0.26397597789764404,TPO-Retriever,2023
51159417,2.3778617779413858,1.63437819480896,TPO-Retriever,2023
52248690,3.434361775716146,1.0666327476501465,TPO-Retriever,2023
53546174,3.2972751458485923,3.254770278930664,TPO-Retriever,2023
54848407,2.30130934715271,2.178874969482422,TPO-Retriever,2023
57244210,3.4922807216644287,-0.3965352773666382,TPO-Retriever,2023
57889246,3.7935256958007812,-2.845144271850586,TPO-Retriever,2023
58089782,2.6095221837361655,3.182381749153137,TPO-Retriever,2023
58623750,2.1392537355422974,0.2003043293952942,TPO-Retriever,2023
58886354,1.7009136974811554,-1.0532862693071365,TPO-Retriever,2023
59177463,3.8939664363861084,-0.5626169443130493,TPO-Retriever,2023
59221427,3.4311444660027823,-2.354288950562477,TPO-Retriever,2023
59401042,2.487184921900431,1.5420758724212646,TPO-Retriever,2023
118326,1.6489815711975098,-0.1314219832420349,DPO-Only,2018
215071,3.08823561668396,2.3599376678466797,DPO-Only,2018
245185,0.8352774779001871,0.15491390228271484,DPO-Only,2018
483332,3.018524169921875,1.5929592847824097,DPO-Only,2018
555356,2.2720378835995994,2.531330406665802,DPO-Only,2018
793127,2.0841193199157715,0.21397215127944946,DPO-Only,2018
844260,1.1242040991783142,0.23234671354293823,DPO-Only,2018
1326753,1.9205797513326008,0.8732912540435791,DPO-Only,2018
2072393,2.7668051421642303,3.5797012746334076,DPO-Only,2018
2354160,3.0082639853159585,2.4480173587799072,DPO-Only,2018
2387904,1.8432503938674927,0.8087409138679504,DPO-Only,2018
2391894,2.3154810965061188,2.7941443026065826,DPO-Only,2018
2889473,2.2897282441457114,-0.8256710767745972,DPO-Only,2018
2908547,2.3029337724049888,1.2283331155776978,DPO-Only,2018
3213453,2.354577124118805,3.106427013874054,DPO-Only,2018
3387837,2.859590689341227,1.7206262350082397,DPO-Only,2018
3421317,1.2551551858584087,0.5543375611305237,DPO-Only,2018
3561294,1.7925743261973064,-0.7658376693725586,DPO-Only,2018
3597598,3.2005970080693564,2.8379868268966675,DPO-Only,2018
3903599,3.7740028699239097,1.058132290840149,DPO-Only,2018
3956173,2.8927334944407144,1.7630501985549927,DPO-Only,2018
4104206,2.6483232776323953,3.0023056864738464,DPO-Only,2018
4106076,3.1045731703440347,1.7059996128082275,DPO-Only,2018
4534527,3.660896420478821,3.0838218927383423,DPO-Only,2018
4658330,2.941152572631836,0.9770210981369019,DPO-Only,2018
5391414,2.208521326382955,-1.0337448716163635,DPO-Only,2018
5665600,2.0947962403297424,1.6465639472007751,DPO-Only,2018
5795790,2.205216407775879,-0.8962730169296265,DPO-Only,2018
6524853,1.7347363630930583,2.380792260169983,DPO-Only,2018
6528060,3.2739964524904885,3.4511744379997253,DPO-Only,2018
7353969,1.4667314489682515,1.38949453830719,DPO-Only,2018
7368893,2.426127036412557,2.0836459398269653,DPO-Only,2018
7408628,1.6963295936584473,1.9055328369140625,DPO-Only,2018
7760803,2.1032050450642905,1.1864227056503296,DPO-Only,2018
9012366,2.284988303979238,2.1188703179359436,DPO-Only,2018
9480203,2.4281676610310874,2.248203754425049,DPO-Only,2018
9753216,3.8772831360499063,4.054139494895935,DPO-Only,2018
10253887,3.34739883740743,4.1691203117370605,DPO-Only,2018
11820224,4.662823637326558,-1.8582974076271057,DPO-Only,2018
11885687,1.1636703312397003,1.2384682595729828,DPO-Only,2018
12068717,2.2767525017261505,3.2221740782260895,DPO-Only,2018
12444944,1.9610804220040639,2.705809623003006,DPO-Only,2018
